frame_num,time_sec,brightness,contrast,visibility,curvature_m,offset_m,source_video
8122,8122,122.21,38.66,Clear,59.17,-0.791,part2_valley
8127,8127,122.29,36.77,Clear,35.39,-0.787,part2_valley
8132,8132,122.61,35.76,Clear,63.52,0.071,part2_valley
8137,8137,122.6,35.68,Clear,1090.1,0.033,part2_valley
8142,8142,121.86,35.69,Clear,62.08,-0.92,part2_valley
8147,8147,113.75,38.67,Clear,152.3,3.253,part2_valley
8152,8152,121.62,31.6,Clear,27.75,-1.005,part2_valley
8157,8157,123.3,32.56,Clear,56.17,1.846,part2_valley
8162,8162,124.47,30.94,Clear,59.01,2.548,part2_valley
8167,8167,123.98,28.53,Clear,31.73,2.562,part2_valley
8172,8172,122.09,30.92,Clear,121.98,1.205,part2_valley
8177,8177,123.57,32.6,Clear,32.96,-0.77,part2_valley
8182,8182,125.84,32.83,Clear,298.28,-0.537,part2_valley
8187,8187,122.98,30.48,Clear,49.51,-2.545,part2_valley
8192,8192,121.9,22.82,Moderate Fog/Overcast,37.37,3.12,part2_valley
8197,8197,115.37,44.04,Clear,40.31,-0.844,part2_valley
8202,8202,114.58,30.25,Clear,26.59,2.772,part2_valley
8207,8207,125.67,31.52,Clear,43.65,-0.052,part2_valley
8212,8212,125.02,38.86,Clear,24.19,0.018,part2_valley
8217,8217,122.88,42.65,Clear,329.53,-0.589,part2_valley
8222,8222,110.13,54.07,Clear,41.32,2.117,part2_valley
8227,8227,118.69,44.96,Clear,184.06,-1.671,part2_valley
8232,8232,117.96,47.09,Clear,29.72,1.151,part2_valley
8237,8237,117.91,46.01,Clear,36.15,2.425,part2_valley
8242,8242,119.36,43.58,Clear,25.05,2.696,part2_valley
8247,8247,118.92,44.45,Clear,69.27,-3.566,part2_valley
8252,8252,118.53,44.54,Clear,129.36,-0.397,part2_valley
8257,8257,116.97,45.98,Clear,26.65,3.8,part2_valley
8262,8262,113.27,53.91,Clear,32.01,6.06,part2_valley
8267,8267,117.36,45.24,Clear,27.15,-2.255,part2_valley
8272,8272,119.43,45.71,Clear,30.46,3.246,part2_valley
8277,8277,118.26,46.46,Clear,38.4,3.209,part2_valley
8282,8282,116.88,48.17,Clear,45.48,4.185,part2_valley
8287,8287,118.13,46.7,Clear,33.28,1.746,part2_valley
8292,8292,118.79,46.19,Clear,36.65,1.538,part2_valley
8297,8297,118.53,45.73,Clear,44.2,7.226,part2_valley
8302,8302,118.93,45.66,Clear,34.17,5.172,part2_valley
8307,8307,120.76,41.78,Clear,33.81,1.81,part2_valley
8312,8312,118.79,42.72,Clear,27.9,-1.632,part2_valley
8317,8317,114.46,47.94,Clear,52.05,1.468,part2_valley
8322,8322,118.64,41.79,Clear,31.56,4.7,part2_valley
8327,8327,118.89,41.47,Clear,38.2,0.931,part2_valley
8332,8332,118.15,42.1,Clear,39.75,2.094,part2_valley
8337,8337,117.17,41.51,Clear,39.77,1.463,part2_valley
8342,8342,121.94,42.51,Clear,35.85,0.294,part2_valley
8347,8347,116.33,40.4,Clear,30.21,2.471,part2_valley
8352,8352,116.47,39.75,Clear,67.08,0.348,part2_valley
8357,8357,118.47,36.62,Clear,60.47,-4.626,part2_valley
8362,8362,115.74,40.68,Clear,75.54,-0.897,part2_valley
8367,8367,111.34,46.31,Clear,177.15,-2.77,part2_valley
8372,8372,114.99,42.31,Clear,30.57,-1.193,part2_valley
8377,8377,116.17,42.66,Clear,34.5,1.333,part2_valley
8382,8382,115.7,42.88,Clear,31.75,3.963,part2_valley
8387,8387,118.27,41.01,Clear,66.25,-10.283,part2_valley
8392,8392,117.88,42.67,Clear,31.25,-4.915,part2_valley
8397,8397,116.75,44.96,Clear,186.28,-5.969,part2_valley
8402,8402,116.98,44.44,Clear,75.15,-11.426,part2_valley
8407,8407,116.16,42.7,Clear,72.05,-10.771,part2_valley
8412,8412,112.61,44.18,Clear,37.14,-6.931,part2_valley
8417,8417,113.95,42.21,Clear,32.6,1.369,part2_valley
8422,8422,116.89,41.83,Clear,33.13,-1.329,part2_valley
8427,8427,117.89,42.09,Clear,579.47,-2.424,part2_valley
8432,8432,119.34,41.09,Clear,46.49,-0.955,part2_valley
8437,8437,120.59,40.93,Clear,30.91,0.013,part2_valley
8442,8442,122.4,38.65,Clear,59.88,-1.408,part2_valley
8447,8447,121.07,39.98,Clear,36.02,-1.683,part2_valley
8452,8452,122.63,39.2,Clear,38.83,-1.312,part2_valley
8457,8457,120.9,40.71,Clear,58.2,0.892,part2_valley
8462,8462,117.83,40.12,Clear,28.16,1.55,part2_valley
8467,8467,119.42,38.98,Clear,37.57,-0.479,part2_valley
8472,8472,122.69,40.0,Clear,203.17,-2.851,part2_valley
8477,8477,123.21,42.0,Clear,40.36,0.49,part2_valley
8482,8482,122.98,43.36,Clear,59.96,0.839,part2_valley
8487,8487,122.26,43.97,Clear,71.77,-3.219,part2_valley
8492,8492,122.67,43.15,Clear,48.83,-6.735,part2_valley
8497,8497,121.58,45.38,Clear,34.32,-2.143,part2_valley
8502,8502,119.91,46.88,Clear,38.23,-3.002,part2_valley
8507,8507,120.61,45.1,Clear,27.59,-0.285,part2_valley
8512,8512,119.41,45.32,Clear,28.12,-4.923,part2_valley
8517,8517,118.59,45.56,Clear,121.17,-1.024,part2_valley
8522,8522,118.31,45.0,Clear,163.06,-5.692,part2_valley
8527,8527,116.89,46.03,Clear,31.24,1.618,part2_valley
8532,8532,117.63,45.09,Clear,49.52,-3.478,part2_valley
8537,8537,116.76,44.32,Clear,30.55,-5.563,part2_valley
8542,8542,116.03,43.91,Clear,54.31,-8.968,part2_valley
8547,8547,112.77,46.83,Clear,37.25,-1.656,part2_valley
8552,8552,113.42,42.93,Clear,451.88,4.404,part2_valley
8557,8557,113.22,42.33,Clear,38.65,0.316,part2_valley
8562,8562,114.04,40.88,Clear,83.35,-0.741,part2_valley
8567,8567,115.64,38.65,Clear,56.56,1.033,part2_valley
8572,8572,118.3,37.04,Clear,59.27,0.432,part2_valley
8577,8577,123.28,36.42,Clear,28.63,2.272,part2_valley
8582,8582,127.05,36.8,Clear,29.88,1.008,part2_valley
8587,8587,129.62,37.34,Clear,27.56,2.094,part2_valley
8592,8592,129.4,38.9,Clear,35.21,-1.696,part2_valley
8597,8597,127.19,40.34,Clear,42.76,2.666,part2_valley
8602,8602,123.37,45.06,Clear,33.19,-2.629,part2_valley
8607,8607,123.83,42.04,Clear,42.71,-2.679,part2_valley
8612,8612,122.46,43.11,Clear,36.52,-1.692,part2_valley
8617,8617,120.47,44.83,Clear,29.05,-2.017,part2_valley
8622,8622,120.63,43.31,Clear,34.79,-0.764,part2_valley
8627,8627,119.39,43.85,Clear,40.8,-1.317,part2_valley
8632,8632,120.4,41.73,Clear,48.77,-2.123,part2_valley
8637,8637,118.38,45.34,Clear,32.22,-6.295,part2_valley
8642,8642,117.28,45.78,Clear,28.22,-0.869,part2_valley
8647,8647,118.12,43.0,Clear,170.12,-1.338,part2_valley
8652,8652,118.3,43.32,Clear,39.14,1.062,part2_valley
8657,8657,119.85,40.98,Clear,54.73,-1.715,part2_valley
8662,8662,119.88,40.11,Clear,32.6,2.486,part2_valley
8667,8667,110.46,40.73,Clear,29.81,0.847,part2_valley
8672,8672,106.57,45.65,Clear,52.6,-1.111,part2_valley
8677,8677,107.22,45.78,Clear,46.82,5.077,part2_valley
8682,8682,102.77,46.74,Clear,73.48,1.577,part2_valley
8687,8687,108.01,44.43,Clear,107.72,-1.166,part2_valley
8692,8692,104.87,45.42,Clear,35.11,3.194,part2_valley
8697,8697,106.26,44.36,Clear,47.82,2.637,part2_valley
8702,8702,105.57,45.43,Clear,29.75,2.099,part2_valley
8707,8707,97.44,49.61,Clear,36.91,-1.954,part2_valley
8712,8712,105.93,44.76,Clear,28.47,0.875,part2_valley
8717,8717,106.18,43.85,Clear,27.4,1.593,part2_valley
8722,8722,105.72,43.77,Clear,64.68,0.097,part2_valley
8727,8727,105.56,43.72,Clear,27.39,-0.076,part2_valley
8732,8732,105.17,43.02,Clear,100.35,-0.632,part2_valley
8737,8737,114.6,34.21,Clear,37.11,-0.24,part2_valley
8742,8742,113.84,31.8,Clear,25.36,-0.866,part2_valley
8747,8747,112.81,36.88,Clear,25.25,-2.643,part2_valley
8752,8752,110.17,38.94,Clear,25.51,-1.396,part2_valley
8757,8757,106.68,44.23,Clear,79.09,1.154,part2_valley
8762,8762,106.36,45.47,Clear,43.91,-2.654,part2_valley
8767,8767,107.52,43.72,Clear,33.14,-1.128,part2_valley
8772,8772,115.19,33.43,Clear,86.02,0.089,part2_valley
8777,8777,113.56,36.69,Clear,64.07,-1.127,part2_valley
8782,8782,115.61,33.43,Clear,53.61,0.091,part2_valley
8787,8787,115.37,34.21,Clear,123.26,-1.237,part2_valley
8792,8792,110.14,39.45,Clear,362.26,0.013,part2_valley
8797,8797,112.33,33.73,Clear,74.69,1.31,part2_valley
8802,8802,110.07,36.77,Clear,202.05,0.953,part2_valley
8807,8807,110.37,37.39,Clear,28.84,1.51,part2_valley
8812,8812,109.05,38.98,Clear,106.76,-0.141,part2_valley
8817,8817,108.51,38.63,Clear,32.77,2.708,part2_valley
8822,8822,107.28,39.93,Clear,42.3,3.059,part2_valley
8827,8827,107.19,40.05,Clear,32.22,4.075,part2_valley
8832,8832,107.04,39.96,Clear,36.51,-6.787,part2_valley
8837,8837,104.82,39.74,Clear,27.87,-0.997,part2_valley
8842,8842,104.82,38.99,Clear,29.38,1.117,part2_valley
8847,8847,102.35,39.7,Clear,31.58,1.692,part2_valley
8852,8852,104.78,39.97,Clear,32.78,1.801,part2_valley
8857,8857,102.86,40.69,Clear,96.33,2.861,part2_valley
8862,8862,103.92,39.62,Clear,79.21,3.132,part2_valley
8867,8867,104.19,39.24,Clear,66.83,2.632,part2_valley
8872,8872,102.17,40.2,Clear,36.33,-1.931,part2_valley
8877,8877,102.56,42.74,Clear,30.41,3.525,part2_valley
8882,8882,105.64,43.69,Clear,119.39,-0.699,part2_valley
8887,8887,103.37,43.3,Clear,41.1,2.477,part2_valley
8892,8892,103.26,42.66,Clear,42.4,1.367,part2_valley
8897,8897,102.31,42.71,Clear,32.02,3.096,part2_valley
8902,8902,101.95,43.48,Clear,97.27,11.904,part2_valley
8907,8907,101.05,45.22,Clear,105.99,14.781,part2_valley
8912,8912,106.01,48.73,Clear,75.14,8.012,part2_valley
8917,8917,99.16,48.79,Clear,32.83,-6.193,part2_valley
8922,8922,101.81,47.53,Clear,54.06,3.95,part2_valley
8927,8927,103.19,47.53,Clear,54.13,0.472,part2_valley
8932,8932,103.12,47.68,Clear,65.62,3.581,part2_valley
8937,8937,102.16,49.31,Clear,908.51,1.018,part2_valley
8942,8942,100.89,51.18,Clear,215.47,0.634,part2_valley
8947,8947,101.17,53.52,Clear,28.01,-3.132,part2_valley
8952,8952,104.31,50.96,Clear,28.17,0.713,part2_valley
8957,8957,103.72,50.79,Clear,183.98,-2.241,part2_valley
8962,8962,102.18,52.98,Clear,31.74,-5.816,part2_valley
8967,8967,100.66,52.26,Clear,55.59,2.195,part2_valley
8972,8972,100.23,51.88,Clear,51.88,1.728,part2_valley
8977,8977,99.72,50.21,Clear,59.31,1.426,part2_valley
8982,8982,95.64,51.45,Clear,203.25,1.846,part2_valley
8987,8987,94.51,50.52,Clear,98.4,1.454,part2_valley
8992,8992,96.55,48.33,Clear,78.18,0.258,part2_valley
8997,8997,99.81,47.89,Clear,80.26,-0.024,part2_valley
9002,9002,101.88,47.86,Clear,196.22,-0.39,part2_valley
9007,9007,98.68,50.02,Clear,70.14,1.17,part2_valley
9012,9012,102.28,48.75,Clear,27.31,3.052,part2_valley
9017,9017,102.43,49.35,Clear,91.12,-0.403,part2_valley
9022,9022,104.23,49.53,Clear,33.51,2.178,part2_valley
9027,9027,102.1,49.71,Clear,27.3,3.85,part2_valley
9032,9032,105.21,48.83,Clear,620.2,-0.856,part2_valley
9037,9037,106.22,47.57,Clear,785.37,0.32,part2_valley
9042,9042,107.08,45.92,Clear,453.29,0.44,part2_valley
9047,9047,106.77,45.59,Clear,33.22,1.559,part2_valley
9052,9052,105.22,45.91,Clear,218.16,-0.547,part2_valley
9057,9057,106.11,44.0,Clear,946.33,1.697,part2_valley
9062,9062,113.01,38.0,Clear,370.87,17.524,part2_valley
9067,9067,116.13,34.57,Clear,81.86,-5.016,part2_valley
9072,9072,117.92,32.6,Clear,40.26,0.311,part2_valley
9077,9077,113.76,30.7,Clear,27.57,0.076,part2_valley
9082,9082,114.75,32.94,Clear,31.26,4.531,part2_valley
9087,9087,114.17,35.09,Clear,37.33,0.783,part2_valley
9092,9092,112.16,39.73,Clear,44.6,0.027,part2_valley
9097,9097,115.11,38.55,Clear,132.37,-1.992,part2_valley
9102,9102,113.8,33.81,Clear,39.29,-1.462,part2_valley
9107,9107,110.1,41.05,Clear,176.87,0.889,part2_valley
9112,9112,110.02,41.03,Clear,129.78,0.017,part2_valley
9117,9117,113.93,40.46,Clear,50.23,2.83,part2_valley
9122,9122,108.96,42.22,Clear,30.38,-0.309,part2_valley
9127,9127,106.46,46.5,Clear,72.77,1.165,part2_valley
9132,9132,104.08,46.57,Clear,47.0,-0.721,part2_valley
9137,9137,100.46,48.89,Clear,66.17,1.249,part2_valley
9142,9142,98.67,51.72,Clear,4963.36,2.959,part2_valley
9147,9147,103.51,46.08,Clear,45.39,-1.186,part2_valley
9152,9152,102.69,46.63,Clear,42.6,-2.315,part2_valley
9157,9157,103.28,46.3,Clear,54.38,-0.539,part2_valley
9162,9162,103.14,45.68,Clear,204.31,-6.841,part2_valley
9167,9167,100.92,45.07,Clear,53.06,0.951,part2_valley
9172,9172,103.82,42.62,Clear,28.6,-0.137,part2_valley
9177,9177,113.9,45.05,Clear,76.43,-1.78,part2_valley
9182,9182,108.21,33.18,Clear,74.12,-0.149,part2_valley
9187,9187,105.43,34.11,Clear,119.86,-0.305,part2_valley
9192,9192,100.17,37.27,Clear,35.88,1.102,part2_valley
9197,9197,95.63,38.32,Clear,24.18,0.483,part2_valley
9202,9202,93.14,39.55,Clear,24.85,-2.263,part2_valley
9207,9207,92.03,39.96,Clear,25.61,1.026,part2_valley
9212,9212,91.76,38.86,Clear,30.59,2.405,part2_valley
9217,9217,93.13,37.47,Clear,1660.8,-0.509,part2_valley
9222,9222,91.54,36.83,Clear,27.59,2.956,part2_valley
9227,9227,98.68,28.96,Clear,524.77,-0.854,part2_valley
9232,9232,102.15,30.24,Clear,59.58,-0.327,part2_valley
9237,9237,100.68,35.52,Clear,42.71,2.318,part2_valley
9242,9242,106.98,34.33,Clear,46.32,-1.209,part2_valley
9247,9247,109.13,27.44,Moderate Fog/Overcast,45.65,-0.473,part2_valley
9252,9252,105.87,28.61,Clear,28.9,0.632,part2_valley
9257,9257,106.32,27.3,Moderate Fog/Overcast,59.24,1.755,part2_valley
9262,9262,105.22,29.28,Clear,54.44,0.273,part2_valley
9267,9267,99.91,31.29,Clear,95.86,0.391,part2_valley
9272,9272,96.45,35.89,Clear,24.43,-1.362,part2_valley
9277,9277,96.88,35.07,Clear,115.47,-0.298,part2_valley
9282,9282,95.92,33.26,Clear,25.16,-0.731,part2_valley
9287,9287,98.39,32.35,Clear,54.92,1.55,part2_valley
9292,9292,102.15,29.68,Clear,42.83,0.131,part2_valley
9297,9297,105.91,28.92,Clear,74.05,-0.5,part2_valley
9302,9302,104.56,30.55,Clear,30.13,2.919,part2_valley
9307,9307,92.16,27.99,Moderate Fog/Overcast,77.36,-0.106,part2_valley
9312,9312,107.68,32.41,Clear,87.14,-0.064,part2_valley
9317,9317,105.6,36.08,Clear,96.8,1.807,part2_valley
9322,9322,101.6,39.1,Clear,29.95,0.733,part2_valley
9327,9327,96.62,46.02,Clear,35.22,0.984,part2_valley
9332,9332,95.7,44.18,Clear,59.07,0.272,part2_valley
9337,9337,93.93,45.91,Clear,34.29,2.707,part2_valley
9342,9342,92.94,44.77,Clear,29.22,1.533,part2_valley
9347,9347,95.0,45.79,Clear,53.3,-5.149,part2_valley
9352,9352,94.88,46.52,Clear,98.84,-9.312,part2_valley
9357,9357,95.13,46.76,Clear,40.85,-4.321,part2_valley
9362,9362,94.19,47.2,Clear,99.08,4.232,part2_valley
9367,9367,96.07,45.71,Clear,49.75,1.072,part2_valley
9372,9372,94.67,47.37,Clear,26.16,-0.902,part2_valley
9377,9377,95.81,47.87,Clear,32.02,-1.314,part2_valley
9382,9382,95.84,49.12,Clear,35.23,-6.391,part2_valley
9387,9387,97.68,48.01,Clear,26.2,-0.966,part2_valley
9392,9392,98.72,49.15,Clear,153.06,-5.157,part2_valley
9397,9397,94.59,53.44,Clear,40.91,-7.905,part2_valley
9402,9402,100.13,49.41,Clear,31.34,-2.303,part2_valley
9407,9407,100.71,49.14,Clear,81.4,-1.676,part2_valley
9412,9412,97.54,49.12,Clear,28.79,0.271,part2_valley
9417,9417,98.08,48.2,Clear,29.48,4.927,part2_valley
9422,9422,98.18,46.59,Clear,28.84,4.843,part2_valley
9427,9427,98.88,44.51,Clear,50.21,2.247,part2_valley
9432,9432,97.93,43.94,Clear,41.64,1.087,part2_valley
9437,9437,98.76,43.85,Clear,33.24,1.614,part2_valley
9442,9442,98.54,43.05,Clear,29.99,-0.802,part2_valley
9447,9447,100.24,43.13,Clear,51.97,5.255,part2_valley
9452,9452,98.67,43.66,Clear,28.44,0.101,part2_valley
9457,9457,98.31,44.92,Clear,68.34,1.204,part2_valley
9462,9462,96.84,44.35,Clear,33.64,0.556,part2_valley
9467,9467,91.84,49.21,Clear,150.18,-0.961,part2_valley
9472,9472,99.99,39.45,Clear,104.13,-0.708,part2_valley
9477,9477,99.56,41.36,Clear,76.74,-5.03,part2_valley
9482,9482,99.38,42.5,Clear,96.67,-5.673,part2_valley
9487,9487,98.36,41.76,Clear,96.62,-4.931,part2_valley
9492,9492,96.51,42.46,Clear,31.02,5.181,part2_valley
9497,9497,94.57,40.38,Clear,34.04,6.146,part2_valley
9502,9502,95.27,43.13,Clear,41.67,7.526,part2_valley
9507,9507,95.57,43.92,Clear,29.67,4.725,part2_valley
9512,9512,96.75,43.9,Clear,38.42,6.406,part2_valley
9517,9517,96.16,44.38,Clear,52.28,7.848,part2_valley
9522,9522,96.49,45.07,Clear,90.93,6.76,part2_valley
9527,9527,98.42,44.8,Clear,39.46,1.721,part2_valley
9532,9532,94.53,44.04,Clear,29.32,4.312,part2_valley
9537,9537,94.39,45.2,Clear,21.26,2.725,part2_valley
9542,9542,92.8,45.38,Clear,200.1,-12.386,part2_valley
9547,9547,91.37,43.65,Clear,45.89,8.222,part2_valley
9552,9552,93.76,45.98,Clear,142.47,-8.115,part2_valley
9557,9557,100.92,38.4,Clear,89.48,6.723,part2_valley
9562,9562,97.43,41.09,Clear,58.27,-4.712,part2_valley
9567,9567,95.26,44.22,Clear,259.54,-13.953,part2_valley
9572,9572,94.71,47.15,Clear,228.73,-15.331,part2_valley
9577,9577,94.22,47.65,Clear,297.87,-18.41,part2_valley
9582,9582,93.22,47.32,Clear,305.51,-7.751,part2_valley
9587,9587,92.47,46.74,Clear,188.36,-10.601,part2_valley
9592,9592,96.68,41.33,Clear,77.76,-6.522,part2_valley
9597,9597,96.72,38.82,Clear,25.92,-1.15,part2_valley
9602,9602,97.66,36.47,Clear,25.79,-1.568,part2_valley
9607,9607,96.98,35.41,Clear,148.29,-0.663,part2_valley
9612,9612,95.28,38.6,Clear,32.23,2.961,part2_valley
9617,9617,98.84,36.59,Clear,62.25,-0.718,part2_valley
9622,9622,95.2,43.23,Clear,124.68,-1.083,part2_valley
9627,9627,101.6,35.65,Clear,25.28,-0.474,part2_valley
9632,9632,102.27,34.55,Clear,41.96,0.221,part2_valley
9637,9637,104.14,35.19,Clear,29.61,-1.179,part2_valley
9642,9642,100.75,40.69,Clear,54.39,-6.163,part2_valley
9647,9647,102.02,35.68,Clear,40.4,-0.763,part2_valley
9652,9652,100.84,36.59,Clear,108.66,1.057,part2_valley
9657,9657,96.19,43.17,Clear,137.21,-9.46,part2_valley
9662,9662,96.07,44.78,Clear,122.18,-7.37,part2_valley
9667,9667,96.7,44.08,Clear,62.26,-9.766,part2_valley
9672,9672,97.29,43.5,Clear,54.38,-8.995,part2_valley
9677,9677,101.46,35.36,Clear,28.16,-0.39,part2_valley
9682,9682,98.27,39.31,Clear,125.87,-7.542,part2_valley
9687,9687,102.8,34.27,Clear,586.36,1.587,part2_valley
9692,9692,98.54,42.01,Clear,41.83,-2.114,part2_valley
9697,9697,98.73,43.24,Clear,46.3,3.498,part2_valley
9702,9702,97.88,45.59,Clear,44.82,-3.931,part2_valley
9707,9707,100.5,44.0,Clear,31.93,2.028,part2_valley
9712,9712,100.86,44.24,Clear,61.03,0.101,part2_valley
9717,9717,102.76,42.14,Clear,77.36,-7.5,part2_valley
9722,9722,101.39,44.2,Clear,56.16,-8.418,part2_valley
9727,9727,101.43,44.68,Clear,31.25,-0.245,part2_valley
9732,9732,101.12,42.68,Clear,36.66,-5.077,part2_valley
9737,9737,100.42,42.1,Clear,36.44,-5.495,part2_valley
9742,9742,102.65,38.6,Clear,58.97,-4.69,part2_valley
9747,9747,99.53,41.2,Clear,67.24,-2.309,part2_valley
9752,9752,98.16,45.72,Clear,64.29,6.376,part2_valley
9757,9757,102.23,36.11,Clear,36.88,-6.897,part2_valley
9762,9762,97.3,41.2,Clear,49.53,-2.43,part2_valley
9767,9767,105.85,33.49,Clear,91.63,-10.022,part2_valley
9772,9772,97.48,36.75,Clear,28.16,4.986,part2_valley
9777,9777,98.34,38.13,Clear,84.81,7.892,part2_valley
9782,9782,96.73,40.19,Clear,60.1,9.908,part2_valley
9787,9787,96.21,41.8,Clear,52.18,7.56,part2_valley
9792,9792,97.67,39.75,Clear,48.94,2.833,part2_valley
9797,9797,95.15,42.11,Clear,170.05,18.307,part2_valley
9802,9802,93.78,45.06,Clear,181.75,18.811,part2_valley
9807,9807,97.25,42.48,Clear,119.3,15.225,part2_valley
9812,9812,100.12,39.8,Clear,497.95,34.911,part2_valley
9817,9817,99.21,42.23,Clear,28.84,-0.387,part2_valley
9822,9822,98.49,40.09,Clear,38.02,-1.423,part2_valley
9827,9827,98.0,44.78,Clear,34.84,6.469,part2_valley
9832,9832,93.36,48.06,Clear,32.96,-2.615,part2_valley
9837,9837,99.9,44.54,Clear,55.41,0.693,part2_valley
9842,9842,100.98,39.29,Clear,33.96,-4.448,part2_valley
9847,9847,96.1,42.88,Clear,28.59,0.767,part2_valley
9852,9852,94.05,42.49,Clear,60.92,9.817,part2_valley
9857,9857,93.62,42.25,Clear,28.51,-4.119,part2_valley
9862,9862,95.03,45.33,Clear,36.21,4.239,part2_valley
9867,9867,103.13,46.65,Clear,31.28,3.315,part2_valley
9872,9872,98.96,47.01,Clear,56.78,9.838,part2_valley
9877,9877,98.69,47.17,Clear,72.22,3.845,part2_valley
9882,9882,98.35,47.81,Clear,33.61,2.268,part2_valley
9887,9887,97.51,46.86,Clear,42.95,1.53,part2_valley
9892,9892,98.77,41.2,Clear,34.98,2.777,part2_valley
9897,9897,94.52,44.46,Clear,42.4,0.682,part2_valley
9902,9902,92.8,43.61,Clear,47.24,4.179,part2_valley
9907,9907,92.04,43.19,Clear,38.4,-1.165,part2_valley
9912,9912,91.72,43.16,Clear,26.84,0.742,part2_valley
9917,9917,92.84,42.7,Clear,46.03,-1.792,part2_valley
9922,9922,95.89,41.95,Clear,65.81,-2.578,part2_valley
9927,9927,97.45,42.94,Clear,135.26,0.83,part2_valley
9932,9932,97.97,43.5,Clear,154.06,6.687,part2_valley
9937,9937,96.54,44.02,Clear,147.85,9.459,part2_valley
9942,9942,98.96,43.65,Clear,141.75,1.652,part2_valley
9947,9947,99.76,44.63,Clear,95.96,-3.061,part2_valley
9952,9952,99.53,45.1,Clear,87.46,-0.923,part2_valley
9957,9957,98.84,46.18,Clear,78.36,-1.56,part2_valley
9962,9962,98.79,46.64,Clear,67.84,-0.957,part2_valley
9967,9967,97.89,46.66,Clear,47.58,-0.297,part2_valley
9972,9972,98.3,47.02,Clear,139.07,4.572,part2_valley
9977,9977,97.85,47.14,Clear,31.41,2.938,part2_valley
9982,9982,95.91,47.09,Clear,27.33,0.529,part2_valley
9987,9987,95.95,46.7,Clear,71.73,-0.428,part2_valley
9992,9992,96.35,46.79,Clear,40.88,-1.934,part2_valley
9997,9997,95.95,45.99,Clear,34.6,0.437,part2_valley
10002,10002,94.77,46.41,Clear,39.23,-1.235,part2_valley
10007,10007,94.05,46.72,Clear,34.91,-6.206,part2_valley
10012,10012,92.68,47.38,Clear,41.2,-7.794,part2_valley
10017,10017,94.53,46.05,Clear,107.03,-14.161,part2_valley
10022,10022,97.12,44.38,Clear,139.73,-16.321,part2_valley
10027,10027,95.25,47.48,Clear,42.56,-4.69,part2_valley
